Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
  怀化市,  Huaihua,37,8,132467,30165
  娄底市,  Loudi,34,9,100811,30026
广东省,Guangdong,,,,
  广州市,  Guangzhou,129,129,598200,60
  韶关市,  Shaoguan,27,9,101706,36322
  深圳市,  Shenzhen,123,123,555050,555050
  珠海市,  Zhuhai,22,22,95547,95547
  汕头市,  Shantou,58,58,219021,216926
  佛山市,  Foshan,73,73,338876,338876
  江门市,  Jiangmen,37,17,143757,54946
  湛江市,  Zhanjiang,79,24,319668,82567
  茂名市,  Maoming,71,6,294843,1893
  肇庆市,  Zhaoqing,40,16,144961,66888
  惠州市,  Huizhou,64,37,225542,138978
  梅州市,  Meizhou,36,9,139728,36937
  汕尾市,  Shanwei,29,5,97926,16007
  河源市,  Heyuan,29,9,99722,29637
  阳江市,  Yangjiang,25,13,96280,48846
  清远市,  Qingyuan,43,20,156483,75803
  东莞市,  Dongguan,84,,347973,
  中山市,  Zhongshan,38,,151831,
  潮州市,  Chaozhou,21,15,90980,68463
  揭阳市,  Jieyang,57,18,268556,90836
  云浮市,  Yunfu,26,,99493,412
广西壮族自治区,Guangxi,,,,
  南宁市,  Nanning,85,58,287665,177536
  柳州市,  Liuzhou,35,21,136037,83206
  桂林市,  Guilin,42,13,153783,46693
  梧州市,  Wuzhou,34,9,121889,31705
  北海市,  Beihai,18,9,62795,34865
  防城港市,  Fangchenggang,11,6,46676,26122
  钦州市,  Qinzhou,42,17,123229,35917
  贵港市,  Guigang,47,19,182298,75702
  玉林市,  Yulin,72,15,283042,60081
  百色市,  Baise,33,7,149730,32713
  贺州市,  Hezhou,24,13,93332,50813
  河池市,  Hechi,35,8,134715,36416
  来宾市,  Laibin,20,10,84618,40814
  崇左市,  Chongzuo,18,4,71177,14265
海南省,Hainan,,,,
  海口市,  Haikou,25,25,109952,109952
  三亚市,  Sanya,8,8,38099,38099
  三沙市,  Sansha,,,,
  儋州市,  Danzhou,9,,38653,
重庆市,Chongqing,206,160,875734,694716
四川省,Sichuan,,,,
  成都市,  Chengdu,127,96,616773,467699
  自贡市,  Zigong,14,7,53601,27288
  攀枝花市,  Panzhihua,7,4,31915,19712
  泸州市,  Luzhou,29,10,110514,42456
  德阳市,  Deyang,18,6,76467,27327
  绵阳市,  Mianyang,29,15,124402,67928
  广元市,  Guangyuan,13,6,61317,30879
  遂宁市,  Suining,18,9,72087,36899
  内江市,  Neijiang,18,7,68988,28385
  乐山市,  Leshan,19,6,76623,25919
  南充市,  Nanchong,33,12,130670,50447
  眉山市,  Meishan,18,7,78031,34130
  宜宾市,  Yibin,34,15,127864,59968
  广安市,  Guang'an,22,6,86118,24682
  达州市,  Dazhou,33,10,132473,41953
  雅安市,  Ya'an,9,4,41533,16464
  巴中市,  Bazhong,18,8,68004,30640
  资阳市,  Ziyang,14,5,51449,22714
贵州省,Guizhou,,,,
  贵阳市,  Guiyang,52,31,220223,149502
  六盘水市,  Liupanshui,35,16,143374,59640
  遵义市,  Zunyi,61,22,254532,92845
  安顺市,  Anshun,25,11,95651,47824
  毕节市,  Bijie,81,17,276210,68341
  铜仁市,  Tongren,33,7,127159,27070
云南省,Yunnan,,,,
  昆明市,  Kunming,59,40,290493,198373
  曲靖市,  Qujing,51,13,211667,64136
  玉溪市,  Yuxi,15,6,71032,28493
  保山市,  Baoshan,19,7,77726,28598
  昭通市,  Zhaotong,51,10,211342,47192
  丽江市,  Lijiang,9,2,40893,11356
  普洱市,  Pu'er,19,3,82080,13617
  临沧市,  Lincang,20,3,77700,12965
西藏自治区,Xizang,,,,
  拉萨市,  Lhasa,7,5,35414,26378
  日喀则市,  Xigazê,9,1,39945,
  昌都市,  Qamdo,8,1,24845,3090
  林芝市,  Nyingchi,2,1,9808,3504
  山南市,  Lhoka,3,0,12097,1598
  那曲市,  Nagqu,7,1,24810,6993
陕西省,Shaanxi,,,,
  西安市,  Xi'an,99,93,389807,361686
  铜川市,  Tongchuan,4,4,18315,16872
  宝鸡市,  Baoji,22,13,87900,51800
  咸阳市,  Xianyang,30,8,110999,29341
  渭南市,  Weinan,33,9,131956,34952
  延安市,  Yan'an,21,9,74631,33182
  汉中市,  Hanzhong,21,7,94671,33766
  榆林市,  Yulin,35,9,139224,38862
  安康市,  Ankang,19,8,76750,33994
  商洛市,  Shangluo,17,3,63570,9705
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,28,20,126480,90351
  嘉峪关市,  Jiayuguan,2,,12257,
  金昌市,  Jinchang,2,2,12109,8435
  白银市,  Baiyin,12,4,50413,19690
  天水市,  Tianshui,25,9,93589,37448
  武威市,  Wuwei,10,7,44425,30088
  张掖市,  Zhangye,7,3,35739,17861
  平凉市,  Pingliang,15,4,59886,17043
  酒泉市,  Jiuquan,6,3,32843,15441
  庆阳市,  Qingyang,20,4,77076,21743
  定西市,  Dingxi,22,3,92863,17143
  陇南市,  Longnan,22,5,87182,22818
青海省,Qinghai,,,,
  西宁市,  Xining,17,13,68643,
  海东市,  Haidong,12,3,40751,10139
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,24,16,102674,70477
  石嘴山市,  Shizuishan,4,3,18759,11184
  吴忠市,  Wuzhong,13,4,42913,14474
  固原市,  Guyuan,11,5,39314,17756
  中卫市,  Zhongwei,10,3,35062,14167
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,28,28,96391,95229
  克拉玛依市,  Karamay,3,3,12516,12516
  吐鲁番市,  Turpan,7,3,24716,11726
  哈密市,  Hami,4,3,17231,14882
