Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2-13规模以上工业营业收入及增速,,,,,
,,,,,
Industrial Operating Receipt and Its Growth Rate Above Designated Size,,,,,
,,,,,
城 市,City,规模以上工业营业收入(万元) Industrial Operating Receipt Above Designated Size(10 000 yuan),,规模以上工业营业收入增速(%) Growth Rate of Industrial Operating Receipt Above Designated Size(%),
,,全市 Total City,市辖区 Districts under City,全市 Total City,市辖区 Districts under City
  长沙市,  Changsha,91494825,47461732,-3.4,-0.4
  株洲市,  Zhuzhou,28099317,16666490,7.1,7.8
  湘潭市,  Xiangtan,29556600,17124400,-1.1,-1.3
  衡阳市,  Hengyang,19591633,6893767,1.4,-3.5
  邵阳市,  Shaoyang,24786700,4756300,2.0,1.1
  岳阳市,  Yueyang,52372451,21746857,3.4,-1.4
  常德市,  Changde,31697300,14817100,-0.5,-2.6
  张家界市,  Zhangjiajie,1137249,413850,2.6,-5.6
  益阳市,  Yiyang,26792601,15679386,0.8,2.5
  郴州市,  Chenzhou,27838413,5956956,-1.0,-5.5
  永州市,  Yongzhou,17410400,4132900,-1.0,1.3
  怀化市,  Huaihua,11597786,1045027,-2.6,11.9
  娄底市,  Loudi,21933171,14193500,-2.8,3.3
广东省,Guangdong,,,,
  广州市,  Guangzhou,245553761,245553761,-1.3,-1.3
  韶关市,  Shaoguan,17599847,10527328,2.4,4.1
  深圳市,  Shenzhen,485101943,485101943,4.1,4.1
  珠海市,  Zhuhai,67803384,67803384,2.2,2.2
  汕头市,  Shantou,31072893,30989173,-1.4,-1.5
  佛山市,  Foshan,296725406,296725406,5.4,5.4
  江门市,  Jiangmen,55320637,32920686,1.4,1.0
  湛江市,  Zhanjiang,33463460,26986279,-5.3,-5.4
  茂名市,  Maoming,26157900,20835800,-1.7,-1.6
  肇庆市,  Zhaoqing,42965896,30090823,2.4,3.1
  惠州市,  Huizhou,108899619,89646138,0.3,-0.1
  梅州市,  Meizhou,9464033,5340329,4.6,3.6
  汕尾市,  Shanwei,9908210,3680132,-14.4,-2.6
  河源市,  Heyuan,14363449,8450515,-0.5,
  阳江市,  Yangjiang,23100978,17910477,-0.5,-1.2
  清远市,  Qingyuan,32490365,23080774,4.6,7.4
  东莞市,  Dongguan,246590209,,-3.0,
  中山市,  Zhongshan,67228618,,0.8,
  潮州市,  Chaozhou,11880300,8916916,-8.3,-11.0
  揭阳市,  Jieyang,24396388,9008389,8.8,-40.2
  云浮市,  Yunfu,7948684,4079128,11.0,22.0
广西壮族自治区,Guangxi,,,,
  南宁市,  Nanning,28026155,22435841,0.9,2.4
  柳州市,  Liuzhou,38509522,34343692,-1.0,
  桂林市,  Guilin,10523837,5998700,1.0,2.9
  梧州市,  Wuzhou,14484894,8231738,9.7,-0.9
  北海市,  Beihai,22917924,21006576,-7.4,-9.1
  防城港市,  Fangchenggang,23023526,22162591,4.3,3.9
  钦州市,  Qinzhou,19542117,17945762,10.8,12.8
  贵港市,  Guigang,11015971,9149719,-17.5,-18.3
  玉林市,  Yulin,11541372,4586032,5.7,11.1
  百色市,  Baise,20642856,6943849,15.4,36.2
  贺州市,  Hezhou,6987216,4743519,-2.4,-8.0
  河池市,  Hechi,5866350,2300146,-8.7,6.9
  来宾市,  Laibin,8289531,5463146,19.7,21.6
  崇左市,  Chongzuo,10539854,2186815,8.4,12.1
海南省,Hainan,,,,
  海口市,  Haikou,9123514,9123514,16.6,16.6
  三亚市,  Sanya,944930,944930,13.1,13.1
  三沙市,  Sansha,,,,
  儋州市,  Danzhou,13070120,,20.3,
重庆市,Chongqing,275349400,257835171,1.6,1.7
四川省,Sichuan,,,,
  成都市,  Chengdu,177809077,142000151,0.7,0.5
  自贡市,  Zigong,5973102,4752864,13.6,15.6
  攀枝花市,  Panzhihua,20993100,16388283,3.8,2.7
  泸州市,  Luzhou,21567651,14577633,-0.1,1.8
  德阳市,  Deyang,40680690,15824491,6.4,8.0
  绵阳市,  Mianyang,39857597,29400200,3.3,6.2
  广元市,  Guangyuan,7170867,5624462,3.9,6.5
  遂宁市,  Suining,16647397,8662636,-4.1,-7.4
  内江市,  Neijiang,11652091,2553710,4.3,5.6
  乐山市,  Leshan,20085179,12496535,-11.1,-12.7
  南充市,  Nanchong,11260330,6077087,-9.3,3.5
  眉山市,  Meishan,17030943,11853597,-5.9,-8.6
  宜宾市,  Yibin,48727726,41574954,6.3,9.3
  广安市,  Guang'an,7707354,3079121,-1.4,-11.6
  达州市,  Dazhou,16651250,6082872,-4.5,-4.1
  雅安市,  Ya'an,8454321,3102246,-1.0,-4.9
  巴中市,  Bazhong,1333447,628394,11.1,14.5
  资阳市,  Ziyang,2424237,1806824,-9.5,-10.5
贵州省,Guizhou,,,,
  贵阳市,  Guiyang,28225530,18412109,10.7,9.5
  六盘水市,  Liupanshui,11285000,4765500,-9.0,-11.1
  遵义市,  Zunyi,20302100,5584200,4.5,-4.9
  安顺市,  Anshun,3121297,2136781,-12.6,-19.1
  毕节市,  Bijie,6616100,483600,7.3,-2.7
  铜仁市,  Tongren,4052010,634661,-9.3,-23.4
云南省,Yunnan,,,,
  昆明市,  Kunming,63020885,40702421,2.3,1.9
  曲靖市,  Qujing,31600846,17525064,-4.5,-7.8
  玉溪市,  Yuxi,20761903,12570676,-1.8,-0.7
  保山市,  Baoshan,6621017,1958285,-21.4,-12.3
  昭通市,  Zhaotong,7482003,3302995,-2.2,-4.6
  丽江市,  Lijiang,2961080,242329,-16.0,-45.3
  普洱市,  Pu'er,2734700,1075987,-7.0,-7.8
  临沧市,  Lincang,3153256,524392,1.2,-15.0
西藏自治区,Xizang,,,,
  拉萨市,  Lhasa,3296460,1374385,11.2,17.2
  日喀则市,  Xigazê,332221,39332,6.4,5.3
  昌都市,  Qamdo,1028484,133154,7.9,21.3
  林芝市,  Nyingchi,188216,173257,12.0,9.5
  山南市,  Lhoka,424518,37335,14.9,-2.6
  那曲市,  Nagqu,93873,36229,,
陕西省,Shaanxi,,,,
  西安市,  Xi'an,87364000,85723700,-4.5,-5.4
  铜川市,  Tongchuan,4493149,4291264,4.2,4.5
  宝鸡市,  Baoji,19186140,12872309,1.4,2.8
  咸阳市,  Xianyang,21509000,9166236,-1.8,0.2
  渭南市,  Weinan,19741000,3437000,-11.2,-4.6
  延安市,  Yan'an,27524859,2051712,-4.5,-6.3
  汉中市,  Hanzhong,7719294,1073000,-1.6,-8.4
  榆林市,  Yulin,67467182,14279426,-13.6,-12.9
  安康市,  Ankang,2523158,843645,-2.5,-2.7
  商洛市,  Shangluo,3367766,1765494,-17.4,-5.4
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,27641000,16177901,0.9,-1.4
  嘉峪关市,  Jiayuguan,12156979,,9.4,
  金昌市,  Jinchang,20322775,19057729,-4.2,-4.7
  白银市,  Baiyin,9134404,7004840,12.7,9.5
  天水市,  Tianshui,3290557,2793565,0.8,-0.1
  武威市,  Wuwei,3571381,2175663,6.5,3.2
  张掖市,  Zhangye,2591981,1051157,9.4,6.0
  平凉市,  Pingliang,3052193,862237,-15.2,-9.2
  酒泉市,  Jiuquan,8097549,2262112,17.6,31.6
  庆阳市,  Qingyang,9479663,3494853,4.4,11.7
  定西市,  Dingxi,2560488,555243,1.5,12.1
  陇南市,  Longnan,2080571,120764,0.7,-1.1
青海省,Qinghai,,,,
  西宁市,  Xining,20027549,,-7.0,
  海东市,  Haidong,2831869,664469,-13.4,-27.2
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,43569110,21713766,-5.2,-2.8
  石嘴山市,  Shizuishan,11639365,6390533,-4.2,-0.9
  吴忠市,  Wuzhong,14935356,3188936,5.1,7.0
  固原市,  Guyuan,1386837,796880,-5.5,-8.2
  中卫市,  Zhongwei,7598679,3997433,-12.5,-12.5
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,35479981,35326748,-8.6,-8.6
  克拉玛依市,  Karamay,18646700,18646700,-4.8,-4.8
  吐鲁番市,  Turpan,7886005,740406,3.6,31.6
  哈密市,  Hami,10164443,4227137,4.6,-2.9
