Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2-20学生数（二）,,,,,
,,,,,
Number of students （ 口）,,,,,
,,,,,
单位：万人,,,,,
,,,,,
（10 000 persons）,,,,,
,,,,,
城 市,City,普通高中 Ordinary high school,,初中阶段 Junior Middle School Stage,
,,全市 Total City,市辖区 Districts under City,全市 Total City,市辖区 Districts under City
  昆明市,  Kunming,15,9,23,15
  曲靖市,  Qujing,18,5,27,5
  玉溪市,  Yuxi,4,2,7,2
  保山市,  Baoshan,5,2,9,3
  昭通市,  Zhaotong,16,3,27,5
  丽江市,  Lijiang,2,1,4,1
  普洱市,  Pu'er,4,1,9,2
  临沧市,  Lincang,5,1,10,3
西藏自治区,Xizang,,,,
  拉萨市,  Lhasa,2,2,3,2
  日喀则市,  Xigazê,2,2,4,1
  昌都市,  Qamdo,2,,3,0
  林芝市,  Nyingchi,1,1,1,0
  山南市,  Lhoka,1,,1,0
  那曲市,  Nagqu,1,,3,1
陕西省,Shaanxi,,,,
  西安市,  Xi'an,19,17,38,35
  铜川市,  Tongchuan,1,1,2,2
  宝鸡市,  Baoji,6,4,11,6
  咸阳市,  Xianyang,8,2,14,3
  渭南市,  Weinan,8,2,15,4
  延安市,  Yan'an,5,3,16,8
  汉中市,  Hanzhong,6,2,10,3
  榆林市,  Yulin,8,2,16,4
  安康市,  Ankang,6,2,10,4
  商洛市,  Shangluo,4,1,8,1
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,7,4,11,8
  嘉峪关市,  Jiayuguan,1,,1,
  金昌市,  Jinchang,1,1,2,1
  白银市,  Baiyin,3,1,6,2
  天水市,  Tianshui,7,3,13,5
  武威市,  Wuwei,3,2,5,3
  张掖市,  Zhangye,2,1,4,2
  平凉市,  Pingliang,4,1,8,2
  酒泉市,  Jiuquan,2,1,3,1
  庆阳市,  Qingyang,5,1,10,2
  定西市,  Dingxi,5,1,9,1
  陇南市,  Longnan,6,1,11,3
青海省,Qinghai,,,,
  西宁市,  Xining,5,4,8,6
  海东市,  Haidong,4,1,6,1
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,6,4,9,6
  石嘴山市,  Shizuishan,2,1,2,1
  吴忠市,  Wuzhong,4,1,7,2
  固原市,  Guyuan,3,1,6,3
  中卫市,  Zhongwei,3,1,5,1
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,7,7,13,12
  克拉玛依市,  Karamay,1,1,2,2
  吐鲁番市,  Turpan,1,1,3,2
  哈密市,  Hami,1,1,2,2
