Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2-18高新技术企业数和技术合同成交额,,,,,
,,,,,
The Number of High-tech Enterprises and Technical Contract Turnover,,,,,
,,,,,
城 市,City,高新技术企业数(国家级)(个) The Number of High-tech Enterprises(national level)(unit),,技术合同成交额(万元) Technical Contract Turnover (10 000 yuan),
,,全市 Total City,市辖区 Districts under City,全市 Total City,市辖区 Districts under City
  青岛市,  Qingdao,7920,6111,6323375,4507923
  淄博市,  Zibo,1680,1389,3074967,2231511
  枣庄市,  Zaozhuang,465,307,1061100,728374
  东营市,  Dongying,918,761,1866500,1012985
  烟台市,  Yantai,2380,1681,4492900,2530000
  潍坊市,  Weifang,2193,1032,3156566,990798
  济宁市,  Jining,1821,759,2623116,773336
  泰安市,  Tai'an,928,505,1723051,624523
  威海市,  Weihai,1698,1451,1535813,1035680
  日照市,  Rizhao,916,628,1073900,740680
  临沂市,  Linyi,2106,1099,3197891,1218405
  德州市,  Dezhou,933,313,1631400,387623
  聊城市,  Liaocheng,803,357,1316400,568592
  滨州市,  Binzhou,754,226,1812600,457165
  菏泽市,  Heze,607,222,1756913,613912
河南省,Henan,,,,
  郑州市,  Zhengzhou,5844,4901,6548710,2596599
  开封市,  Kaifeng,301,190,341049,165107
  洛阳市,  Luoyang,1443,1107,1454026,1419181
  平顶山市,  Pingdingshan,398,178,319130,261950
  安阳市,  Anyang,386,201,253804,148118
  鹤壁市,  Hebi,148,117,118419,100496
  新乡市,  Xinxiang,856,400,697336,309259
  焦作市,  Jiaozuo,471,142,538452,291174
  濮阳市,  Puyang,191,103,228199,108658
  许昌市,  Xuchang,473,194,364060,177410
  漯河市,  Luohe,203,150,219077,150058
  三门峡市,  Sanmenxia,164,103,78343,32971
  南阳市,  Nanyang,638,209,1309000,297400
  商丘市,  Shangqiu,287,97,161238,41850
  信阳市,  Xinyang,303,132,295513,103038
  周口市,  Zhoukou,301,86,301167,25829
  驻马店市,  Zhumadian,288,79,408107,103193
湖北省,Hubei,,,,
  武汉市,  Wuhan,14500,14500,21984300,21984300
  黄石市,  Huangshi,768,361,1841604,1309562
  十堰市,  Shiyan,706,505,2160000,1150000
  宜昌市,  Yichang,1423,737,4435956,2352179
  襄阳市,  Xiangyang,1675,1176,4870000,2700000
  鄂州市,  Ezhou,313,313,745054,745054
  荆门市,  Jingmen,680,327,1551700,669800
  孝感市,  Xiaogan,818,356,1471700,450821
  荆州市,  Jingzhou,870,376,2408413,1263946
  黄冈市,  Huanggang,1108,173,2726194,461394
  咸宁市,  Xianning,560,257,1713800,425000
  随州市,  Suizhou,312,171,550331,329441
湖南省,Hunan,,,,
  长沙市,  Changsha,7842,5374,12062812,9119619
  株洲市,  Zhuzhou,1260,888,3948484,3443993
  湘潭市,  Xiangtan,825,531,3389800,2691935
  衡阳市,  Hengyang,1066,513,2880842,1270751
  邵阳市,  Shaoyang,656,196,2550500,797800
  岳阳市,  Yueyang,915,436,3349114,276966
  常德市,  Changde,726,401,2161000,885000
  张家界市,  Zhangjiajie,162,82,375228,166686
  益阳市,  Yiyang,684,372,2182570,1556785
  郴州市,  Chenzhou,617,349,2320389,515573
  永州市,  Yongzhou,580,163,1365799,229822
  怀化市,  Huaihua,524,97,750000,144800
  娄底市,  Loudi,424,161,1687949,781970
广东省,Guangdong,,,,
  广州市,  Guangzhou,13183,13183,25508200,25508200
  韶关市,  Shaoguan,432,216,11820,6471
  深圳市,  Shenzhen,,,15802486,15802486
  珠海市,  Zhuhai,2657,2657,867200,867200
  汕头市,  Shantou,753,752,25112,25112
  佛山市,  Foshan,10300,10300,164968,164968
  江门市,  Jiangmen,2805,1883,230597,171095
  湛江市,  Zhanjiang,576,368,62003,
  茂名市,  Maoming,,,11001,
  肇庆市,  Zhaoqing,1520,1062,74647,55052
  惠州市,  Huizhou,,,403405,353723
  梅州市,  Meizhou,276,115,2011,1774
  汕尾市,  Shanwei,111,48,2794,2193
  河源市,  Heyuan,380,192,1285,1285
  阳江市,  Yangjiang,182,130,856,620
  清远市,  Qingyuan,563,364,12640,10994
  东莞市,  Dongguan,10190,,924006,
  中山市,  Zhongshan,2864,,267218,
  潮州市,  Chaozhou,266,238,1641,1611
  揭阳市,  Jieyang,420,267,3253,50
  云浮市,  Yunfu,195,70,5421,3873
广西壮族自治区,Guangxi,,,,
  南宁市,  Nanning,1721,1611,2945520,
  柳州市,  Liuzhou,807,730,1021868,994111
  桂林市,  Guilin,449,305,61384,58375
  梧州市,  Wuzhou,121,86,55100,
  北海市,  Beihai,103,75,1125099,1039192
  防城港市,  Fangchenggang,58,49,15486,14668
  钦州市,  Qinzhou,179,138,242724,102031
  贵港市,  Guigang,150,125,199700,159600
  玉林市,  Yulin,117,37,507264,275661
  百色市,  Baise,100,43,211000,85000
  贺州市,  Hezhou,67,50,10363,5282
  河池市,  Hechi,52,19,111421,8000
  来宾市,  Laibin,91,54,226738,150963
  崇左市,  Chongzuo,85,31,96870,39325
海南省,Hainan,,,,
  海口市,  Haikou,871,871,360060,360060
  三亚市,  Sanya,230,230,84284,84284
  三沙市,  Sansha,,,,
  儋州市,  Danzhou,71,,12206,
重庆市,Chongqing,7565,,8650926,8595229
四川省,Sichuan,,,,
  成都市,  Chengdu,13146,12341,16142000,16055100
  自贡市,  Zigong,178,148,119229,118224
  攀枝花市,  Panzhihua,81,64,126921,119165
  泸州市,  Luzhou,210,160,372463,267593
  德阳市,  Deyang,441,171,536400,335863
  绵阳市,  Mianyang,838,697,1019625,720784
  广元市,  Guangyuan,68,44,31407,21077
  遂宁市,  Suining,208,123,133118,84501
  内江市,  Neijiang,147,80,55077,31590
  乐山市,  Leshan,150,90,63742,19242
  南充市,  Nanchong,201,132,93595,44800
  眉山市,  Meishan,202,107,46034,39797
  宜宾市,  Yibin,383,261,429205,338972
  广安市,  Guang'an,100,17,78400,31009
  达州市,  Dazhou,253,158,112500,45000
  雅安市,  Ya'an,86,42,22562,17312
  巴中市,  Bazhong,96,54,76352,32552
  资阳市,  Ziyang,124,85,50036,28660
贵州省,Guizhou,,,,
  贵阳市,  Guiyang,1477,722,1636100,1397000
  六盘水市,  Liupanshui,72,42,425095,215337
  遵义市,  Zunyi,285,202,746874,330328
  安顺市,  Anshun,107,86,291775,159905
  毕节市,  Bijie,61,6,497912,117926
  铜仁市,  Tongren,52,24,291725,98613
云南省,Yunnan,,,,
  昆明市,  Kunming,2141,2141,1147606,1097943
  曲靖市,  Qujing,182,95,55580,45901
  玉溪市,  Yuxi,216,84,309838,264983
  保山市,  Baoshan,68,32,104867,101834
  昭通市,  Zhaotong,36,17,51299,19701
  丽江市,  Lijiang,53,19,50071,6362
  普洱市,  Pu'er,61,20,50283,18012
  临沧市,  Lincang,26,18,42200,5357
西藏自治区,Xizang,,,,
  拉萨市,  Lhasa,112,68,174392,
  日喀则市,  Xigazê,6,1,,
  昌都市,  Qamdo,3,1,1800,
  林芝市,  Nyingchi,2,1,,
  山南市,  Lhoka,4,2,,
  那曲市,  Nagqu,,,,
陕西省,Shaanxi,,,,
  西安市,  Xi'an,13550,,39000500,38992012
  铜川市,  Tongchuan,151,140,30036,27577
  宝鸡市,  Baoji,489,,455100,366900
  咸阳市,  Xianyang,596,288,602925,314905
  渭南市,  Weinan,293,151,281700,126136
  延安市,  Yan'an,228,110,179252,57447
  汉中市,  Hanzhong,271,123,219710,69248
  榆林市,  Yulin,507,100,153488,44485
  安康市,  Ankang,237,106,142300,18266
  商洛市,  Shangluo,121,34,43600,6362
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,956,813,1133300,942200
  嘉峪关市,  Jiayuguan,22,,320780,
  金昌市,  Jinchang,73,47,109753,34006
  白银市,  Baiyin,121,40,254780,105100
  天水市,  Tianshui,131,92,456143,278620
  武威市,  Wuwei,92,44,369189,168002
  张掖市,  Zhangye,190,59,454900,189900
  平凉市,  Pingliang,52,32,196343,53617
  酒泉市,  Jiuquan,168,81,519462,179900
  庆阳市,  Qingyang,57,19,303278,100710
  定西市,  Dingxi,124,38,225452,58237
  陇南市,  Longnan,48,9,287100,32220
青海省,Qinghai,,,,
  西宁市,  Xining,218,218,150900,150893
  海东市,  Haidong,,,11965,8672
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,257,257,265300,265300
  石嘴山市,  Shizuishan,125,66,54230,46420
  吴忠市,  Wuzhong,102,34,59713,13118
  固原市,  Guyuan,,,8063,2251
  中卫市,  Zhongwei,14,6,17518,9646
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,641,639,168000,167960
  克拉玛依市,  Karamay,192,192,99190,99190
  吐鲁番市,  Turpan,30,9,6954,1207
  哈密市,  Hami,42,28,10008,4821
