Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2-27城市交通状况,,,,,
Urban Traffic Condition,,,,,
,,,,,
"注：本表中“年末实有巡游出租汽车营运车数""与""年末实有出租汽车营运车数” 口径一致。",,,,,
,,,,,
城 市,City,城市公共交通客运总量 (万人次) Total Urban Public Transport Passenger Traffic (10 000 persons),,客运量(公路+水路) (万人次) Passenger Volume (Highway + Waterway) (10 000 persons),货运量(公路+水路) (万吨) Volume of Freight Traffic (Highway + Waterway) (10 000 tons)
,,全市 Total City,市辖区 Districts under City,全市 Total City,全市 Total City
  本溪市,  Benxi,24244,23217,690,5055
  丹东市,  Dandong,17238,12635,563,5355
  锦州市,  Jinzhou,18530,13844,481,17810
  营口市,  Yingkou,18556,18556,425,23305
  阜新市,  Fuxin,12864,9334,153,6497
  辽阳市,  Liaoyang,11617,6929,368,6744
  盘锦市,  Panjin,3658,3286,235,8978
  铁岭市,  Tieling,13773,1681,1106,6285
  朝阳市,  Chaoyang,1863,6321,489,5464
  葫芦岛市,  Huludao,11873,8072,665,10686
吉林省,Jilin,,,,
  长春市,  Changchun,48861,44518,2800,20862
  吉林市,  Jilin,17049,,1370,4295
  四平市,  Siping,24690,14839,719,10539
  辽源市,  Liaoyuan,9379,7894,558,1380
  通化市,  Tonghua,13626,6852,364,1438
  白山市,  Baishan,,,157,751
  松原市,  Songyuan,8443,,673,5900
  白城市,  Baicheng,,,211,1384
黑龙江省,Heilongjiang,,,,
  哈尔滨市,  Harbin,61698,,2265,7970
  齐齐哈尔市,  Qiqihar,27617,,600,7710
  鸡西市,  Jixi,7185,,1221,2011
  鹤岗市,  Hegang,,7168,231,897
  双鸭山市,  Shuangyashan,,,742,1239
  大庆市,  Daqing,12510,4838,643,4842
  伊春市,  Yichun,2751,1648,139,714
  佳木斯市,  Jiamusi,,,392,4871
  七台河市,  Qitaihe,5778,4938,95,982
  牡丹江市,  Mudanjiang,25073,,738,2368
  黑河市,  Heihe,2255,451,287,1102
  绥化市,  Suihua,1198,973,589,6455
上海市,Shanghai,480575,480575,6329,152666
江苏省,Jiangsu,,,,
  南京市,  Nanjing,168427,168427,7069,40675
  无锡市,  Wuxi,36056,36056,6700,25036
  徐州市,  Xuzhou,30283,14548,2535,36562
  常州市,  Changzhou,19749,17649,1957,16642
  苏州市,  Suzhou,99956,81567,13682,27883
  南通市,  Nantong,10142,10142,1676,25476
  连云港市,  Lianyungang,,3855,1663,17069
  淮安市,  Huai'an,8561,6251,828,12405
  盐城市,  Yancheng,16223,11311,1250,24508
  扬州市,  Yangzhou,7924,6415,803,19592
  镇江市,  Zhenjiang,7199,5682,1794,7511
  泰州市,  Taizhou,8959,7259,1646,36244
  宿迁市,  Suqian,5771,2792,228,11446
浙江省,Zhejiang,,,,
  杭州市,  Hangzhou,193003,186949,4810,44167
  宁波市,  Ningbo,70388,62402,2143,83910
  温州市,  Wenzhou,28453,16930,4833,21750
  嘉兴市,  Jiaxing,13298,5753,857,29241
  湖州市,  Huzhou,4588,2230,471,23214
  绍兴市,  Shaoxing,12261,7767,1320,22913
  金华市,  Jinhua,20110,7545,1286,17235
  衢州市,  Quzhou,6316,2288,939,12496
  舟山市,  Zhoushan,4710,,6625,46315
  台州市,  Taizhou,12944,,702,31556
  丽水市,  Lishui,6113,2746,786,6503
安徽省,Anhui,,,,
  合肥市,  Hefei,80231,73103,1466,46514
  芜湖市,  Wuhu,8374,7073,637,38303
  蚌埠市,  Bengbu,8732,6505,634,43383
  淮南市,  Huainan,15441,14044,564,22629
  马鞍山市,  Ma'anshan,4873,3416,486,18147
  淮北市,  Huaibei,3733,3061,133,13223
  铜陵市,  Tongling,4886,3959,116,16825
  安庆市,  Anqing,5543,3123,747,14652
  黄山市,  Huangshan,1679,1001,1493,4562
  滁州市,  Chuzhou,7541,3278,409,22564
  阜阳市,  Fuyang,9008,2541,1054,39711
  宿州市,  Suzhou,4723,2373,232,22214
  六安市,  Lu'an,6666,3561,767,29074
  亳州市,  Bozhou,5532,2765,626,31743
  池州市,  Chizhou,1895,986,1170,21445
  宣城市,  Xuancheng,4308,941,176,60800
福建省,Fujian,,,,
  福州市,  Fuzhou,73732,69009,3358,34120
  厦门市,  Xiamen,79143,79143,2567,42359
  莆田市,  Putian,4152,3187,721,5376
  三明市,  Sanming,10725,5704,854,9067
  泉州市,  Quanzhou,11050,5890,703,38385
  漳州市,  Zhangzhou,6015,4949,943,8842
  南平市,  Nanping,8525,5175,614,4983
  龙岩市,  Longyan,7032,6188,887,10917
  宁德市,  Ningde,11618,6605,1922,8800
江西省,Jiangxi,,,,
  南昌市,  Nanchang,66640,62666,716,19258
  景德镇市,  Jingdezhen,3145,,397,2286
  萍乡市,  Pingxiang,8217,7678,458,5797
  九江市,  Jiujiang,8168,5493,1952,16835
  新余市,  Xinyu,1883,1665,296,15977
  鹰潭市,  Yingtan,1601,1387,286,8455
  赣州市,  Ganzhou,7956,3744,3905,25304
  吉安市,  Ji'an,5596,2717,1848,3165
  宜春市,  Yichun,5362,3208,1031,57258
  抚州市,  Fuzhou,7981,2463,546,16710
  上饶市,  Shangrao,4750,2674,2026,20666
山东省,Shandong,,,,
  济南市,  Jinan,72653,72390,2354,24590
  青岛市,  Qingdao,134004,,2525,34817
  淄博市,  Zibo,17804,,139,18250
  枣庄市,  Zaozhuang,9910,8260,172,10538
  东营市,  Dongying,7628,5417,386,6702
  烟台市,  Yantai,31032,24251,_ 2317,24292
  潍坊市,  Weifang,14608,8647,516,29957
  济宁市,  Jining,26416,12776,923,34785
  泰安市,  Tai'an,11122,6964,1492,7579
  威海市,  Weihai,16597,12483,1543,1949
  日照市,  Rizhao,6096,4996,243,4450
  临沂市,  Linyi,16188,8367,568,35642
  德州市,  Dezhou,5733,3552,248,15092
  聊城市,  Liaocheng,5445,,1024,20641
  滨州市,  Binzhou,5627,,145,13989
  菏泽市,  Heze,8218,3905,394,15854
河南省,Henan,,,,
  郑州市,  Zhengzhou,131979,123330,1863,20969
  开封市,  Kaifeng,4469,3393,660,6825
  洛阳市,  Luoyang,30579,25275,3410,17740
  平顶山市,  Pingdingshan,5565,4577,5073,9538
  安阳市,  Anyang,4316,3155,2112,20199
  鹤壁市,  Hebi,2162,1615,269,9999
  新乡市,  Xinxiang,10050,6423,2255,14329
  焦作市,  Jiaozuo,3676,3441,418,16840
  濮阳市,  Puyang,2876,2297,567,10143
  许昌市,  Xuchang,4511,3031,1654,11137
  漯河市,  Luohe,3953,3694,561,8866
  三门峡市,  Sanmenxia,5694,4332,1457,3861
  南阳市,  Nanyang,9172,5858,6498,37495
  商丘市,  Shangqiu,6122,5006,2143,27406
  信阳市,  Xinyang,4465,3000,2619,10903
  周口市,  Zhoukou,2974,1310,4300,20601
  驻马店市,  Zhumadian,4185,2631,2510,16526
湖北省,Hubei,,,,
  武汉市,  Wuhan,205243,205243,682,70330
  黄石市,  Huangshi,19914,11994,1312,8615
  十堰市,  Shiyan,16620,15391,676,3593
  宜昌市,  Yichang,12420,10171,3255,22997
  襄阳市,  Xiangyang,29001,23372,1739,33242
  鄂州市,  Ezhou,4214,4214,647,2863
  荆门市,  Jingmen,7512,5725,768,10671
  孝感市,  Xiaogan,8841,3395,1222,4382
  荆州市,  Jingzhou,9190,7136,2027,29582
  黄冈市,  Huanggang,13910,3634,1887,20927
  咸宁市,  Xianning,8714,2249,685,7978
  随州市,  Suizhou,1988,1454,1544,7892
湖南省,Hunan,,,,
  长沙市,  Changsha,157754,149142,2146,53430
  株洲市,  Zhuzhou,15380,15300,952,19737
  湘潭市,  Xiangtan,3393,3393,300,7382
  衡阳市,  Hengyang,15862,10159,2041,10013
  邵阳市,  Shaoyang,11481,5858,3379,9642
  岳阳市,  Yueyang,14119,9809,1491,24819
  常德市,  Changde,15693,8869,3243,2284
  张家界市,  Zhangjiajie,10429,7969,2557,3164
  益阳市,  Yiyang,14621,8327,1325,12546
  郴州市,  Chenzhou,19960,12185,1572,29703
  永州市,  Yongzhou,15163,9683,2183,9490
  怀化市,  Huaihua,17470,3494,2478,9480
  娄底市,  Loudi,7885,3892,3156,9261
广东省,Guangdong,,,,
  广州市,  Guangzhou,456548,456553,8270,87833
  韶关市,  Shaoguan,3085,2650,963,8787
  深圳市,  Shenzhen,274084,274084,5687,42751
  珠海市,  Zhuhai,29474,29474,3779,9481
  汕头市,  Shantou,12179,12025,351,7589
  佛山市,  Foshan,35513,35513,2349,28090
  江门市,  Jiangmen,7364,4921,1132,17988
  湛江市,  Zhanjiang,3042,1487,2290,19498
  茂名市,  Maoming,1955,1384,834,12795
  肇庆市,  Zhaoqing,7033,,575,10012
  惠州市,  Huizhou,13407,12729,820,23930
  梅州市,  Meizhou,6522,5536,352,10338
  汕尾市,  Shanwei,3132,,971,3759
  河源市,  Heyuan,1329,788,954,6142
  阳江市,  Yangjiang,873,736,264,6989
  清远市,  Qingyuan,3732,1965,1009,23130
  东莞市,  Dongguan,21538,,901,15045
  中山市,  Zhongshan,12264,,651,9586
  潮州市,  Chaozhou,1107,960,252,2635
  揭阳市,  Jieyang,1989,1034,561,2914
  云浮市,  Yunfu,870,,384,9399
广西壮族自治区,Guangxi,,,,
  南宁市,  Nanning,57985,57985,3163,42806
  柳州市,  Liuzhou,11007,9902,838,17785
  桂林市,  Guilin,10429,10429,2295,11761
  梧州市,  Wuzhou,5138,3863,315,12906
  北海市,  Beihai,434,398,924,9098
  防城港市,  Fangchenggang,415,284,113,8885
  钦州市,  Qinzhou,1462,870,488,16808
  贵港市,  Guigang,2185,1188,1260,34806
  玉林市,  Yulin,1838,1405,2073,26331
  百色市,  Baise,3975,1991,2589,12416
  贺州市,  Hezhou,1312,,419,5493
  河池市,  Hechi,3048,1646,1492,8184
  来宾市,  Laibin,1941,1469,1324,4073
  崇左市,  Chongzuo,503,78,433,5432
海南省,Hainan,,,,
  海口市,  Haikou,6700,6700,2269,13520
  三亚市,  Sanya,2914,2914,1598,300
  三沙市,  Sansha,,,,
  儋州市,  Danzhou,657,,391,19395
重庆市,Chongqing,413379,,18405,138585
四川省,Sichuan,,,,
  成都市,  Chengdu,328802,,340090,37695
  自贡市,  Zigong,21132,18605,1863,4816
  攀枝花市,  Panzhihua,7993,7679,119,12133
  泸州市,  Luzhou,20392,18128,3683,11680
  德阳市,  Deyang,3183,112,1712,9577
  绵阳市,  Mianyang,15226,12730,2946,6941
  广元市,  Guangyuan,404,343,664,4929
  遂宁市,  Suining,6658,4523,818,6188
  内江市,  Neijiang,,,2737,5811
  乐山市,  Leshan,10479,6680,1978,13867
  南充市,  Nanchong,9265,5600,1804,15898
  眉山市,  Meishan,6010,3396,836,7912
  宜宾市,  Yibin,17624,15215,2097,11227
  广安市,  Guang'an,4876,1800,1187,4424
  达州市,  Dazhou,15656,11687,550,47
  雅安市,  Ya'an,3141,47,41474,6334
  巴中市,  Bazhong,6833,3493,1834,5611
  资阳市,  Ziyang,5554,4941,1281,2536
贵州省,Guizhou,,,,
  贵阳市,  Guiyang,84031,,,
  六盘水市,  Liupanshui,24455,,,
  遵义市,  Zunyi,47595,27351,4034,87
  安顺市,  Anshun,5999,4872,9361,7400
  毕节市,  Bijie,13800,1728,1664,605
  铜仁市,  Tongren,5939,2737,873,67
云南省,Yunnan,,,,
  昆明市,  Kunming,72803,55228,4550,52064
  曲靖市,  Qujing,11189,7606,5003,34889
  玉溪市,  Yuxi,3310,2556,916,13474
  保山市,  Baoshan,1500,735,2204,11445
  昭通市,  Zhaotong,2367,1164,1476,7447
  丽江市,  Lijiang,2321,1681,1605,3132
  普洱市,  Pu'er,1002,676,430,5926
  临沧市,  Lincang,536,363,232,4815
西藏自治区,Xizang,,,,
  拉萨市,  Lhasa,6286,6259,339,1873
  日喀则市,  Xigazê,370,214,239,1143
  昌都市,  Qamdo,382,337,34,693
  林芝市,  Nyingchi,80,80,194,255
  山南市,  Lhoka,304,175,72,629
  那曲市,  Nagqu,47,46,36,220
陕西省,Shaanxi,,,,
  西安市,  Xi'an,199962,199962,4025,29075
  铜川市,  Tongchuan,2916,2916,465,9388
  宝鸡市,  Baoji,24188,20730,838,12735
  咸阳市,  Xianyang,11495,10912,970,13313
  渭南市,  Weinan,8694,3575,1524,18513
  延安市,  Yan'an,11004,7770,923,4615
  汉中市,  Hanzhong,5282,3301,877,4767
  榆林市,  Yulin,12623,7760,808,31236
  安康市,  Ankang,4850,3182,1198,4971
  商洛市,  Shangluo,2706,1071,853,3323
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,58264,58264,2595,15831
  嘉峪关市,  Jiayuguan,3673,,3673,70000
  金昌市,  Jinchang,1167,964,160,1221
  白银市,  Baiyin,6784,4953,350,11045
  天水市,  Tianshui,13787,10454,2390,2846
  武威市,  Wuwei,4416,3439,1380,7621
  张掖市,  Zhangye,2596,1640,794,4054
  平凉市,  Pingliang,6213,4456,1112,615
  酒泉市,  Jiuquan,6065,2476,2503,3862
  庆阳市,  Qingyang,4798,2096,374,3072
  定西市,  Dingxi,4425,1167,516,5473
  陇南市,  Longnan,5294,2723,3785,2187
青海省,Qinghai,,,,
  西宁市,  Xining,24228,,752,9751
  海东市,  Haidong,2495,,339,
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,15726,13025,1201,
  石嘴山市,  Shizuishan,1128,880,597,5482
  吴忠市,  Wuzhong,6361,,,
  固原市,  Guyuan,,,390,6415
  中卫市,  Zhongwei,1018,650,5911,8314
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,71572,71542,985,11092
  克拉玛依市,  Karamay,2050,2050,12,2900
  吐鲁番市,  Turpan,917,31,186,1418
  哈密市,  Hami,1869,1859,90,4607
