Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
  鄂州市,  Ezhou,266,266,3,3
  荆门市,  Jingmen,186,173,6,1
  孝感市,  Xiaogan,256,52,14,3
  荆州市,  Jingzhou,837,408,9,2
  黄冈市,  Huanggang,581,101,21,5
  咸宁市,  Xianning,330,126,7,1
  随州市,  Suizhou,126,51,3,3
湖南省,Hunan,,,,
  长沙市,  Changsha,662,399,22,11
  株洲市,  Zhuzhou,708,341,10,2
  湘潭市,  Xiangtan,226,144,8,1
  衡阳市,  Hengyang,452,115,14,7
  邵阳市,  Shaoyang,318,132,1,1
  岳阳市,  Yueyang,545,49,17,
  常德市,  Changde,606,149,16,4
  张家界市,  Zhangjiajie,168,27,6,3
  益阳市,  Yiyang,179,113,13,7
  郴州市,  Chenzhou,269,30,13,2
  永州市,  Yongzhou,663,219,5,3
  怀化市,  Huaihua,271,85,12,1
  娄底市,  Loudi,199,90,4,2
广东省,Guangdong,,,,
  广州市,  Guangzhou,3371,3371,72,72
  韶关市,  Shaoguan,382,76,13,3
  深圳市,  Shenzhen,6476,6476,61,61
  珠海市,  Zhuhai,301,301,11,11
  汕头市,  Shantou,360,350,15,14
  佛山市,  Foshan,891,891,30,30
  江门市,  Jiangmen,501,161,10,4
  湛江市,  Zhanjiang,823,415,12,5
  茂名市,  Maoming,362,154,8,4
  肇庆市,  Zhaoqing,493,169,16,5
  惠州市,  Huizhou,476,308,12,8
  梅州市,  Meizhou,637,267,29,15
  汕尾市,  Shanwei,278,66,7,2
  河源市,  Heyuan,326,138,8,2
  阳江市,  Yangjiang,196,114,8,6
  清远市,  Qingyuan,399,157,9,3
  东莞市,  Dongguan,1325,,53,
  中山市,  Zhongshan,721,,5,
  潮州市,  Chaozhou,148,134,11,10
  揭阳市,  Jieyang,301,177,7,4
  云浮市,  Yunfu,205,76,8,3
广西壮族自治区,Guangxi,,,,
  南宁市,  Nanning,1255,1165,7,6
  柳州市,  Liuzhou,415,334,60,48
  桂林市,  Guilin,560,392,28,12
  梧州市,  Wuzhou,124,68,4,2
  北海市,  Beihai,90,67,11,10
  防城港市,  Fangchenggang,136,43,2,1
  钦州市,  Qinzhou,90,55,3,1
  贵港市,  Guigang,384,305,5,2
  玉林市,  Yulin,229,80,10,4
  百色市,  Baise,242,82,14,3
  贺州市,  Hezhou,103,46,8,4
  河池市,  Hechi,142,44,12,2
  来宾市,  Laibin,139,77,13,1
  崇左市,  Chongzuo,99,24,5,1
海南省,Hainan,,,,
  海口市,  Haikou,344,344,11,11
  三亚市,  Sanya,150,150,8,8
  三沙市,  Sansha,,,,
  儋州市,  Danzhou,20,,1,
重庆市,Chongqing,2916,,106,
四川省,Sichuan,,,,
  成都市,  Chengdu,2105,1397,192,152
  自贡市,  Zigong,89,70,19,14
  攀枝花市,  Panzhihua,102,51,8,8
  泸州市,  Luzhou,237,136,12,8
  德阳市,  Deyang,288,34,12,2
  绵阳市,  Mianyang,288,159,19,4
  广元市,  Guangyuan,189,33,18,5
  遂宁市,  Suining,112,72,3,1
  内江市,  Neijiang,110,50,8,5
  乐山市,  Leshan,127,67,14,7
  南充市,  Nanchong,286,206,12,3
  眉山市,  Meishan,93,45,6,3
  宜宾市,  Yibin,245,118,21,10
  广安市,  Guang'an,160,17,10,2
  达州市,  Dazhou,572,115,6,1
  雅安市,  Ya'an,131,12,17,3
  巴中市,  Bazhong,115,16,18,4
  资阳市,  Ziyang,290,94,2,1
贵州省,Guizhou,,,,
  贵阳市,  Guiyang,396,147,13,11
  六盘水市,  Liupanshui,102,74,5,2
  遵义市,  Zunyi,261,98,26,8
  安顺市,  Anshun,175,47,10,4
  毕节市,  Bijie,194,80,9,2
  铜仁市,  Tongren,132,35,17,3
云南省,Yunnan,,,,
  昆明市,  Kunming,438,205,40,33
  曲靖市,  Qujing,203,105,12,2
  玉溪市,  Yuxi,160,32,11,4
  保山市,  Baoshan,191,51,22,5
  昭通市,  Zhaotong,83,29,3,1
  丽江市,  Lijiang,83,50,7,2
  普洱市,  Pu'er,122,6,10,1
  临沧市,  Lincang,82,19,4,3
西藏自治区,Xizang,,,,
  拉萨市,  Lhasa,93,93,9,8
  日喀则市,  Xigazê,16,2,2,2
  昌都市,  Qamdo,46,8,2,
  林芝市,  Nyingchi,37,10,1,
  山南市,  Lhoka,20,2,,
  那曲市,  Nagqu,17,3,,
陕西省,Shaanxi,,,,
  西安市,  Xi'an,968,901,134,124
  铜川市,  Tongchuan,86,79,11,9
  宝鸡市,  Baoji,211,59,36,19
  咸阳市,  Xianyang,209,10,30,9
  渭南市,  Weinan,258,17,23,2
  延安市,  Yan'an,146,,29,15
  汉中市,  Hanzhong,160,54,26,1
  榆林市,  Yulin,295,130,42,17
  安康市,  Ankang,337,93,13,2
  商洛市,  Shangluo,111,12,8,2
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,227,174,29,20
  嘉峪关市,  Jiayuguan,32,,7,
  金昌市,  Jinchang,85,72,5,2
  白银市,  Baiyin,154,119,14,4
  天水市,  Tianshui,122,28,17,10
  武威市,  Wuwei,129,66,11,5
  张掖市,  Zhangye,140,35,13,5
  平凉市,  Pingliang,114,13,7,1
  酒泉市,  Jiuquan,110,18,24,10
  庆阳市,  Qingyang,82,16,18,1
  定西市,  Dingxi,99,14,22,2
  陇南市,  Longnan,96,,16,
青海省,Qinghai,,,,
  西宁市,  Xining,148,55,6,4
  海东市,  Haidong,123,,9,2
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,436,70,2,1
  石嘴山市,  Shizuishan,86,70,5,4
  吴忠市,  Wuzhong,632,91,11,2
  固原市,  Guyuan,146,48,6,2
  中卫市,  Zhongwei,72,29,7,3
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,445,442,6,6
  克拉玛依市,  Karamay,204,204,6,6
  吐鲁番市,  Turpan,31,16,2,1
  哈密市,  Hami,38,10,4,1
