Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2-23医院、床位和医生数,,,,,,,
,,,,,,,
"Number of Hospitals, Beds and Doctors",,,,,,,
,,,,,,,
城 市,City,医院数 (个) Number of Hospitals (unit),,医院床位数 (张) Number of Beds of Hospitals (bed),,执业(助理)医师数 (人) Number of Licensed (Assistant) Doctors (person),
,,全市 Total City,市辖区 Districts under City,全市 Total City,市辖区 Districts under City,全市 Total City,市辖区 Districts under City
  乐山市,  Leshan,92,47,19833,10654,9447,4813
  南充市,  Nanchong,176,77,38368,15919,17273,7163
  眉山市,  Meishan,84,41,16113,8806,9655,4690
  宜宾市,  Yibin,137,67,29191,16610,14091,8238
  广安市,  Guang'an,86,30,17303,5847,7741,2607
  达州市,  Dazhou,332,82,42489,13921,10090,3844
  雅安市,  Ya'an,48,21,12654,7078,5206,2581
  巴中市,  Bazhong,79,35,16260,7754,7785,3498
  资阳市,  Ziyang,50,24,14184,7795,7038,3015
贵州省,Guizhou,,,,,,
  贵阳市,  Guiyang,220,193,44472,38613,27268,23160
  六盘水市,  Liupanshui,153,81,20318,9799,9986,7929
  遵义市,  Zunyi,216,104,45794,19797,23241,10138
  安顺市,  Anshun,85,53,13942,9116,6601,4257
  毕节市,  Bijie,334,89,40664,11706,18538,5244
  铜仁市,  Tongren,141,38,23870,7538,10152,3033
云南省,Yunnan,,,,,,
  昆明市,  Kunming,318,231,60593,46498,38215,30938
  曲靖市,  Qujing,134,62,32554,11408,14416,5905
  玉溪市,  Yuxi,59,27,12994,6311,7985,3810
  保山市,  Baoshan,57,25,11644,5397,7467,3072
  昭通市,  Zhaotong,158,37,28638,9262,12301,3800
  丽江市,  Lijiang,38,22,5503,2500,3653,1269
  普洱市,  Pu'er,75,26,15095,5394,6878,2288
  临沧市,  Lincang,58,16,10417,4152,5715,1864
西藏自治区,Xizang,,,,,,
  拉萨市,  Lhasa,31,22,4886,1932,3985,1055
  日喀则市,  Xigazê,35,13,2619,1443,2124,667
  昌都市,  Qamdo,31,6,3341,897,1807,739
  林芝市,  Nyingchi,22,13,1626,1032,840,409
  山南市,  Lhoka,31,9,1611,872,1416,553
  那曲市,  Nagqu,25,5,1402,552,1831,642
陕西省,Shaanxi,,,,,,
  西安市,  Xi'an,395,367,83311,78619,51578,49159
  铜川市,  Tongchuan,45,42,5962,5648,2680,2486
  宝鸡市,  Baoji,105,66,24276,15388,11063,7607
  咸阳市,  Xianyang,162,64,28528,12977,14872,6703
  渭南市,  Weinan,184,49,28404,8992,12680,3598
  延安市,  Yan'an,67,67,12919,6907,6376,2960
  汉中市,  Hanzhong,98,39,22506,9468,9207,3966
  榆林市,  Yulin,158,50,21396,8984,10652,3578
  安康市,  Ankang,59,27,14367,7710,7064,3180
  商洛市,  Shangluo,67,21,13432,3926,5800,1912
甘肃省,Gansu,,,,,,
  兰州市,  Lanzhou,126,94,31989,26616,17634,14919
  嘉峪关市,  Jiayuguan,9,,2451,,1333,
  金昌市,  Jinchang,14,10,2852,2180,1985,1367
  白银市,  Baiyin,23,10,7105,3491,4491,2015
  天水市,  Tianshui,111,65,15210,8636,7379,3899
  武威市,  Wuwei,44,27,10735,6966,5263,3559
  张掖市,  Zhangye,46,31,8600,4400,4450,2433
  平凉市,  Pingliang,56,24,14096,6060,6908,2369
  酒泉市,  Jiuquan,34,14,6714,1119,3570,1052
  庆阳市,  Qingyang,46,28,11268,4526,5587,685
  定西市,  Dingxi,62,14,15457,2319,7400,1899
  陇南市,  Longnan,82,4,16393,2360,5897,610
青海省,Qinghai,,,,,,
  西宁市,  Xining,82,67,21249,19104,11773,10450
  海东市,  Haidong,51,19,6191,2685,3180,1165
宁夏回族自治区,Ningxia,,,,,,
  银川市,  Yinchuan,86,63,17397,14280,12436,10219
  石嘴山市,  Shizuishan,34,23,4540,3287,2600,1732
  吴忠市,  Wuzhong,49,25,5856,2350,3702,1528
  固原市,  Guyuan,31,19,5943,3088,4137,1988
  中卫市,  Zhongwei,21,10,3678,1911,2432,1103
新疆维吾尔自治区,Xinjiang,,,,,,
  乌鲁木齐市,  Urumqi,131,130,31860,31759,18156,18020
  克拉玛依市,  Karamay,20,20,2603,2603,1780,1780
  吐鲁番市,  Turpan,15,8,2716,1391,1679,754
  哈密市,  Hami,18,15,2599,2310,1817,1503
