Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
  温州市,  Wenzhou,94541801,30299950,4025318,1298079
  嘉兴市,  Jiaxing,183961115,40277518,7394267,2104766
  湖州市,  Huzhou,85324637,32848207,3898156,1623715
  绍兴市,  Shaoxing,119159032,76342525,5083514,3266261
  金华市,  Jinhua,82369333,16513522,2827426,552016
  衢州市,  Quzhou,42076686,26469688,1289897,789138
  舟山市,  Zhoushan,51150761,15321673,661856,392197
  台州市,  Taizhou,100256514,33626016,4439677,1302878
  丽水市,  Lishui,24822206,9601598,1078633,347428
安徽省,Anhui,,,,
  合肥市,  Hefei,166198532,102505806,4734637,2806810
  芜湖市,  Wuhu,102138749,92865985,4489439,4050455
  蚌埠市,  Bengbu,21419916,14689980,617478,484626
  淮南市,  Huainan,31693279,27091697,1180983,814011
  马鞍山市,  Ma'anshan,39512857,28387128,885802,515159
  淮北市,  Huaibei,24811094,13896370,1302857,869987
  铜陵市,  Tongling,20744562,19318129,889323,815121
  安庆市,  Anqing,26506706,13298552,996559,405853
  黄山市,  Huangshan,6187853,3369833,253817,177763
  滁州市,  Chuzhou,58374394,22697777,3588882,891101
  阜阳市,  Fuyang,22916578,8717361,890466,319098
  宿州市,  Suzhou,12507603,7329903,589912,378273
  六安市,  Lu'an,26016385,9354802,1160753,319362
  亳州市,  Bozhou,18903731,11016113,1162593,888521
  池州市,  Chizhou,14294335,9024001,308530,226124
  宣城市,  Xuancheng,31815514,9184541,1132111,184796
福建省,Fujian,,,,
  福州市,  Fuzhou,97253127,38170262,4777330,1977354
  厦门市,  Xiamen,98265353,98265353,4526399,4526399
  莆田市,  Putian,24593373,21159196,1599652,1215466
  三明市,  Sanming,18352357,8797235,514984,184748
  泉州市,  Quanzhou,99758911,15914656,8673056,881751
  漳州市,  Zhangzhou,49310598,25766625,3770636,2429487
  南平市,  Nanping,13777627,4372953,383370,198305
  龙岩市,  Longyan,34958964,11796687,4130391,673285
  宁德市,  Ningde,84054072,59055401,6213973,5105781
江西省,Jiangxi,,,,
  南昌市,  Nanchang,71426693,57036234,1994400,1441112
  景德镇市,  Jingdezhen,13456993,5520719,464556,169288
  萍乡市,  Pingxiang,10662733,6608663,570535,328344
  九江市,  Jiujiang,41702540,13310368,2592708,929479
  新余市,  Xinyu,20517540,18398029,788901,548161
  鹰潭市,  Yingtan,23743824,9369081,1661037,567185
  赣州市,  Ganzhou,51164010,24271245,2420537,678068
  吉安市,  Ji'an,26707626,2663996,3013931,333752
  宜春市,  Yichun,40924546,9139133,818963,464962
  抚州市,  Fuzhou,19957008,11896932,1579358,890855
  上饶市,  Shangrao,40850597,22860743,2499308,1180171
山东省,Shandong,,,,
  济南市,  Jinan,110562021,102437002,4197111,3887098
  青岛市,  Qingdao,153797421,119523036,6130721,4785546
  淄博市,  Zibo,67154526,48382333,2939392,1590383
  枣庄市,  Zaozhuang,28459846,17558413,780387,506729
  东营市,  Dongying,98765796,66246212,3863304,2959979
  烟台市,  Yantai,131916888,76233914,7217461,4886665
  潍坊市,  Weifang,124873419,46199214,4812434,2130115
  济宁市,  Jining,78942851,29369644,4104200,1391600
  泰安市,  Tai'an,45704608,18300317,1570088,806214
  威海市,  Weihai,42707134,31872210,1951643,1440852
  日照市,  Rizhao,46689855,36198245,711640,615713
  临沂市,  Linyi,69747193,24845284,2392577,314703
  德州市,  Dezhou,44715913,15470294,2365727,1198873
  聊城市,  Liaocheng,46017469,27871812,2391792,1520481
  滨州市,  Binzhou,103675544,16762528,3754746,835962
  菏泽市,  Heze,43189394,9297302,5628451,1725949
河南省,Henan,,,,
  郑州市,  Zhengzhou,119908931,55167514,4390620,2497835
  开封市,  Kaifeng,18761253,12332931,538432,192573
  洛阳市,  Luoyang,65271174,31659528,2743622,598461
  平顶山市,  Pingdingshan,49848891,21959189,896157,762380
  安阳市,  Anyang,27641981,15970901,56008,-179268
  鹤壁市,  Hebi,10963755,7525610,51191,2379
  新乡市,  Xinxiang,37369981,13433035,1203830,373788
  焦作市,  Jiaozuo,29358777,14640931,1354410,622212
  濮阳市,  Puyang,17984246,10009771,-347005,-385187
  许昌市,  Xuchang,27313931,11299441,1150843,532539
  漯河市,  Luohe,12786645,8290590,1349558,926522
  三门峡市,  Sanmenxia,19560286,9521812,271797,256765
  南阳市,  Nanyang,32278077,9430046,951836,62318
  商丘市,  Shangqiu,20220161,5203171,575096,67100
  信阳市,  Xinyang,14353576,7048026,388221,116469
  周口市,  Zhoukou,17414360,4166884,720175,129591
  驻马店市,  Zhumadian,19753275,8716491,887017,344205
湖北省,Hubei,,,,
  武汉市,  Wuhan,209726611,209726611,3337169,3337169
  黄石市,  Huangshi,28112162,13062511,771763,283906
  十堰市,  Shiyan,25065475,16990412,-12911,-243585
  宜昌市,  Yichang,76884669,17130534,7222282,1675248
  襄阳市,  Xiangyang,49771954,29765903,3437058,1694994
  鄂州市,  Ezhou,10784864,10784864,280033,280033
  荆门市,  Jingmen,29128105,19498903,1600585,1056747
  孝感市,  Xiaogan,24488093,6629167,1462075,286820
  荆州市,  Jingzhou,33583908,15881893,1290411,685074
  黄冈市,  Huanggang,22150467,4437225,1166151,105923
  咸宁市,  Xianning,14609582,4731396,901843,382694
  随州市,  Suizhou,10910000,5757200,769100,142100
湖南省,Hunan,,,,
  长沙市,  Changsha,133265632,78974532,6396865,3924557
  株洲市,  Zhuzhou,43189229,30014213,2022818,870074
  湘潭市,  Xiangtan,26343200,19515200,126700,798300
  衡阳市,  Hengyang,19139722,8211124,880835,291892
  邵阳市,  Shaoyang,12126300,3713800,1329300,274100
  岳阳市,  Yueyang,28692662,15614877,2335803,814691
  常德市,  Changde,25983700,14002000,2186100,1424200
  张家界市,  Zhangjiajie,1665484,985889,58980,8608
  益阳市,  Yiyang,16137999,8546298,1161734,609700
  郴州市,  Chenzhou,21710221,7955552,1487882,293899
  永州市,  Yongzhou,13137600,2630500,821700,175500
  怀化市,  Huaihua,10058855,707374,617679,55682
  娄底市,  Loudi,16699942,9346118,922619,560874
广东省,Guangdong,,,,
  广州市,  Guangzhou,319117629,319117629,13897066,13897066
  韶关市,  Shaoguan,21855431,11161956,468589,229716
  深圳市,  Shenzhen,673225884,673225884,29326053,29326053
  珠海市,  Zhuhai,108624431,108624431,5816000,5816000
  汕头市,  Shantou,32052501,31547044,1441778,1424608
  佛山市,  Foshan,211321732,211321732,20476302,20476302
  江门市,  Jiangmen,66173092,35364884,2007776,1243624
  湛江市,  Zhanjiang,41771709,30672477,1385733,1380231
  茂名市,  Maoming,15273900,12614600,560300,486200
  肇庆市,  Zhaoqing,38412744,27821310,1828851,1411170
  惠州市,  Huizhou,105002253,83687735,3158991,2429010
  梅州市,  Meizhou,14817347,7800911,287262,165094
  汕尾市,  Shanwei,12525247,5158776,335558,42246
  河源市,  Heyuan,13533711,7238289,604790,310165
  阳江市,  Yangjiang,29354120,16038753,1509207,999320
  清远市,  Qingyuan,38925653,25797024,1186932,739645
  东莞市,  Dongguan,248679389,,17039725,
  中山市,  Zhongshan,71047019,,3040140,
  潮州市,  Chaozhou,11470000,9445174,528290,401916
  揭阳市,  Jieyang,24788325,6776519,670529,277217
  云浮市,  Yunfu,9178815,5137639,181865,59068
广西壮族自治区,Guangxi,,,,
  南宁市,  Nanning,46337078,38989361,1051865,893509
  柳州市,  Liuzhou,46585244,41963646,5836,-151845
  桂林市,  Guilin,15861186,8550763,684525,502851
  梧州市,  Wuzhou,15514225,7542620,529832,205734
  北海市,  Beihai,18173733,15150676,973019,909504
  防城港市,  Fangchenggang,26907646,25762636,680173,659676
  钦州市,  Qinzhou,19600834,17243419,595386,504135
  贵港市,  Guigang,14358919,8417947,214259,169668
  玉林市,  Yulin,15331209,6416957,215740,197678
  百色市,  Baise,23103368,8229822,538555,82424
  贺州市,  Hezhou,8938326,6543361,183954,8201
  河池市,  Hechi,10492276,3079269,357624,21328
  来宾市,  Laibin,9895496,5486193,114401,77788
  崇左市,  Chongzuo,12324578,3614508,1089789,79871
海南省,Hainan,,,,
  海口市,  Haikou,16449019,16449019,1013514,1013514
  三亚市,  Sanya,1376459,1376459,46678,46678
  三沙市,  Sansha,,,,
  儋州市,  Danzhou,13682903,,241208,
重庆市,Chongqing,290915600,262465753,14768400,12785863
四川省,Sichuan,,,,
  成都市,  Chengdu,223012241,184165472,10196993,8689306
  自贡市,  Zigong,11938946,9059576,447138,339111
  攀枝花市,  Panzhihua,28973315,20781196,2119943,1065247
  泸州市,  Luzhou,32092197,18778154,4343328,3224204
  德阳市,  Deyang,40856066,19359943,3813072,818474
  绵阳市,  Mianyang,52884095,41045193,2216596,1444933
  广元市,  Guangyuan,9400663,5552282,587815,442734
  遂宁市,  Suining,18295513,8717161,2085114,683056
  内江市,  Neijiang,13953737,4702309,902826,235582
  乐山市,  Leshan,34597209,21257991,5516622,4693907
  南充市,  Nanchong,16476448,8520024,775268,407717
  眉山市,  Meishan,26026232,15410273,1040198,713117
  宜宾市,  Yibin,70013439,56449197,6153686,5721042
  广安市,  Guang'an,9436302,4575987,673164,218003
  达州市,  Dazhou,15856787,5233433,1221581,176300
  雅安市,  Ya'an,17541063,5401331,556095,180047
  巴中市,  Bazhong,2751693,1134001,55981,32332
  资阳市,  Ziyang,4612141,2958609,48472,4319
贵州省,Guizhou,,,,
  贵阳市,  Guiyang,42833031,24538250,2404974,2093987
  六盘水市,  Liupanshui,25999000,10995000,385600,-412800
  遵义市,  Zunyi,48885900,7433300,8814800,238800
  安顺市,  Anshun,7283830,4420399,32855,8203
  毕节市,  Bijie,19165400,1422600,17600,-15100
  铜仁市,  Tongren,9278988,1340633,76309,8405
云南省,Yunnan,,,,
  昆明市,  Kunming,77568140,53451499,3264332,2698702
  曲靖市,  Qujing,41192219,21173481,2879819,1398806
  玉溪市,  Yuxi,24741609,16952863,1404181,1153187
  保山市,  Baoshan,11956347,5868088,785925,232044
  昭通市,  Zhaotong,22534110,4313427,1154712,257880
  丽江市,  Lijiang,8964207,1571034,356362,31749
  普洱市,  Pu'er,9182291,2544203,267674,90554
  临沧市,  Lincang,7089271,1078477,287424,-47784
西藏自治区,Xizang,,,,
  拉萨市,  Lhasa,15109053,8499262,-17981,-579047
  日喀则市,  Xigazê,1489028,198520,105450,5476
  昌都市,  Qamdo,3401845,721994,378930,1679
  林芝市,  Nyingchi,936480,859484,55297,55093
  山南市,  Lhoka,3010618,83887,-37098,2104
  那曲市,  Nagqu,371561,103890,6261,1298
陕西省,Shaanxi,,,,
  西安市,  Xi'an,129853500,126862500,5822800,5722900
  铜川市,  Tongchuan,8906398,8177496,663769,637966
  宝鸡市,  Baoji,27107014,16273198,736371,382770
  咸阳市,  Xianyang,29312000,9454000,1199000,492000
  渭南市,  Weinan,28169000,4822000,261000,159000
  延安市,  Yan'an,70315066,3930968,3745643,100126
  汉中市,  Hanzhong,8461907,1832000,-119331,53000
  榆林市,  Yulin,110189980,24034798,20338410,6334655
  安康市,  Ankang,4579973,1493268,130311,13434
  商洛市,  Shangluo,2949356,2003081,75255,20900
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,31181000,15773620,564000,612941
  嘉峪关市,  Jiayuguan,12010218,,297303,
  金昌市,  Jinchang,20022528,18226157,1151277,1318594
  白银市,  Baiyin,13016271,10122989,231319,118261
  天水市,  Tianshui,10281168,9139514,87695,99054
  武威市,  Wuwei,7953682,4466554,125650,9257
  张掖市,  Zhangye,6312954,2217985,93341,48998
  平凉市,  Pingliang,6877064,1112303,467005,-25678
  酒泉市,  Jiuquan,20270570,4563827,605774,-22189
  庆阳市,  Qingyang,17224838,2097309,1251373,116442
  定西市,  Dingxi,4702408,1014606,45728,21768
  陇南市,  Longnan,5221480,443985,365915,4256
青海省,Qinghai,,,,
  西宁市,  Xining,21301039,,783004,
  海东市,  Haidong,3621891,1033018,82865,-25874
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,66274964,23896761,3090253,1420153
  石嘴山市,  Shizuishan,16892607,10301267,14900,33056
  吴忠市,  Wuzhong,21621546,2753290,588123,204377
  固原市,  Guyuan,3052223,1803512,187386,35414
  中卫市,  Zhongwei,29572857,7400336,-106835,25799
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,59791725,58980775,2049380,1981638
  克拉玛依市,  Karamay,21893248,21893248,829979,829979
  吐鲁番市,  Turpan,15121716,2169080,365968,51121
  哈密市,  Hami,25705829,15045918,2661439,701435
