Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2-6地区生产总值,,,,,,,
,,,,,,,
Gross Regional Product,,,,,,,
,,,,,,,
城 市,City,地区生产总值（当年价格） （亿元） Gross Regional Product （Current Prices） （100 000 000 yuan）,,人均地区生产总值 (元) Per Capita GRP (yuan),,地区生产总值增长率 (%) GRP Growth Rate (%),
,,全市 Total City,市辖区 Districts under City,全市 Total City,市辖区 Districts under City,全市 Total City,市辖区 Districts under City
  马鞍山市,  Ma'anshan,2591,1327,118371,130161,5.66,3.85
  淮北市,  Huaibei,1366,762,70135,73935,5.30,3.83
  铜陵市,  Tongling,1230,1028,94530,122445,5.55,5.57
  安庆市,  Anqing,2878,975,69583,119727,5.70,6.66
  黄山市,  Huangshan,1046,502,79295,92346,4.45,4.47
  滁州市,  Chuzhou,3782,1091,93325,134662,6.40,7.50
  阜阳市,  Fuyang,3324,1035,40970,48770,5.77,5.09
  宿州市,  Suzhou,2291,941,43387,53084,5.83,5.70
  六安市,  Lu'an,2113,955,48462,48541,6.24,6.17
  亳州市,  Bozhou,2216,850,44941,55580,6.34,6.20
  池州市,  Chizhou,1112,618,83906,100938,6.54,6.36
  宣城市,  Xuancheng,1952,532,78358,68892,5.90,7.40
福建省,Fujian,,,,,,
  福州市,  Fuzhou,12928,7761,152846,185531,5.16,4.50
  厦门市,  Xiamen,8066,8066,151697,151697,3.06,3.06
  莆田市,  Putian,3071,2424,96291,105912,3.57,2.87
  三明市,  Sanming,3007,1060,123141,160855,1.80,2.80
  泉州市,  Quanzhou,12172,2595,137060,145887,4.78,1.66
  漳州市,  Zhangzhou,5728,3167,113087,148136,5.94,6.29
  南平市,  Nanping,2270,745,85969,94230,5.00,4.30
  龙岩市,  Longyan,3318,1494,122683,127659,3.77,3.58
  宁德市,  Ningde,3807,1340,120619,206169,8.56,10.41
江西省,Jiangxi,,,,,,
  南昌市,  Nanchang,7213,5426,110067,123489,3.53,3.14
  景德镇市,  Jingdezhen,1201,587,74146,100092,3.50,3.40
  萍乡市,  Pingxiang,1152,717,63796,80119,3.00,2.80
  九江市,  Jiujiang,3845,1494,84566,123120,1.10,4.50
  新余市,  Xinyu,1262,1026,105098,110955,2.50,1.60
  鹰潭市,  Yingtan,1282,634,110975,103486,7.00,6.83
  赣州市,  Ganzhou,4606,1896,51245,72735,5.30,5.52
  吉安市,  Ji'an,2735,458,62099,67637,3.70,2.00
  宜春市,  Yichun,3467,546,69951,48107,3.70,0.50
  抚州市,  Fuzhou,2035,864,56854,58214,6.30,6.43
  上饶市,  Shangrao,3402,1462,53020,70923,6.70,7.00
山东省,Shandong,,,,,,
  济南市,  Jinan,12757,12230,135347,142715,6.10,6.10
  青岛市,  Qingdao,15760,12561,152174,169230,5.90,5.90
  淄博市,  Zibo,4562,3267,97267,96493,5.46,5.38
  枣庄市,  Zaozhuang,2157,1211,56463,53522,6.40,6.70
  东营市,  Dongying,3899,2711,176628,187810,7.00,5.80
  烟台市,  Yantai,10162,5604,144241,175654,6.60,6.50
  潍坊市,  Weifang,7606,2442,80970,95578,5.10,5.05
  济宁市,  Jining,5516,1977,66741,87915,6.50,6.38
  泰安市,  Tai'an,3324,1230,61841,65661,6.35,5.86
  威海市,  Weihai,3514,2124,120504,120690,5.70,5.60
  日照市,  Rizhao,2391,1696,80820,109767,5.60,5.90
  临沂市,  Linyi,6105,2730,55661,72348,6.25,6.17
  德州市,  Dezhou,3805,1189,68494,79544,5.96,6.83
  聊城市,  Liaocheng,2926,1337,49760,66984,6.10,5.80
  滨州市,  Binzhou,3119,1013,79738,84867,5.00,5.30
  菏泽市,  Heze,4464,1364,51557,61347,6.80,6.71
河南省,Henan,,,,,,
  郑州市,  Zhengzhou,13618,7770,105416,114514,7.40,7.20
  开封市,  Kaifeng,2534,999,53873,57236,0.90,1.90
  洛阳市,  Luoyang,5482,3368,77434,93149,3.47,3.95
  平顶山市,  Pingdingshan,2720,1000,55057,85218,3.20,2.90
  安阳市,  Anyang,2486,941,46070,59573,3.20,2.60
  鹤壁市,  Hebi,1033,506,65807,73411,3.11,3.70
  新乡市,  Xinxiang,3348,998,54473,70376,1.51,0.58
  焦作市,  Jiaozuo,2234,766,63437,70517,3.94,2.70
  濮阳市,  Puyang,1851,733,49722,75240,2.80,3.74
  许昌市,  Xuchang,3238,1027,73897,76535,0.90,1.10
  漯河市,  Luohe,1764,1148,74491,86471,5.40,5.30
  三门峡市,  Sanmenxia,1620,613,79875,99994,2.00,1.10
  南阳市,  Nanyang,4572,1186,47846,57181,4.80,4.12
  商丘市,  Shangqiu,3109,675,40403,34865,3.60,2.50
  信阳市,  Xinyang,2959,757,48459,50711,2.50,0.54
  周口市,  Zhoukou,3333,623,38134,34560,4.80,5.00
  驻马店市,  Zhumadian,3097,614,45333,58175,4.50,4.70
湖北省,Hubei,,,,,,
  武汉市,  Wuhan,20012,20012,145471,145471,5.70,5.70
  黄石市,  Huangshi,2109,1024,86371,120470,6.80,4.40
  十堰市,  Shiyan,2359,1414,74660,102291,6.10,5.10
  宜昌市,  Yichang,5756,2427,146771,151295,7.10,6.30
  襄阳市,  Xiangyang,5843,3013,110719,128909,4.77,3.04
  鄂州市,  Ezhou,1266,1266,118133,118133,6.00,6.00
  荆门市,  Jingmen,2272,897,89150,115644,6.70,7.60
  孝感市,  Xiaogan,2920,568,69873,58729,6.70,7.32
  荆州市,  Jingzhou,3151,1058,61369,83648,6.00,5.60
  黄冈市,  Huanggang,2885,338,49812,67413,6.00,5.50
  咸宁市,  Xianning,1819,454,69634,74500,1.60,4.70
  随州市,  Suizhou,1331,615,66254,89949,4.80,5.09
湖南省,Hunan,,,,,,
  长沙市,  Changsha,14332,9197,136927,145652,4.80,4.80
  株洲市,  Zhuzhou,3668,1940,94983,112506,5.16,5.46
  湘潭市,  Xiangtan,2742,1490,101474,134659,5.10,5.60
  衡阳市,  Hengyang,4191,1510,64108,111362,5.30,3.90
  邵阳市,  Shaoyang,2731,508,42757,63020,4.81,4.55
  岳阳市,  Yueyang,4842,2240,96749,166877,4.60,4.40
  常德市,  Changde,4386,1910,84342,131596,3.60,2.00
  张家界市,  Zhangjiajie,614,300,40920,52417,4.60,5.04
  益阳市,  Yiyang,2136,908,56567,74197,3.40,3.60
  郴州市,  Chenzhou,3111,938,67347,86648,5.00,5.20
  永州市,  Yongzhou,2496,700,48842,61685,4.23,3.97
  怀化市,  Huaihua,1949,441,43335,61800,5.60,5.20
  娄底市,  Loudi,1991,728,53056,96404,5.00,6.30
广东省,Guangdong,,,,,,
  广州市,  Guangzhou,30356,30356,161634,161634,4.60,4.60
  韶关市,  Shaoguan,1621,768,56677,74100,4.55,5.65
  深圳市,  Shenzhen,34606,34606,195230,195230,6.00,6.00
  珠海市,  Zhuhai,4233,4233,170306,170306,3.80,3.80
  汕头市,  Shantou,3158,3120,56910,56871,4.20,4.20
  佛山市,  Foshan,13276,13276,138526,138526,4.96,4.96
  江门市,  Jiangmen,4022,2236,83409,103549,5.50,5.50
  湛江市,  Zhanjiang,3794,1855,53757,93718,2.95,2.68
  茂名市,  Maoming,3987,1993,63844,77319,3.65,3.56
  肇庆市,  Zhaoqing,2793,1473,67614,87356,3.66,3.59
  惠州市,  Huizhou,5640,3835,93036,109171,5.60,6.10
  梅州市,  Meizhou,1408,563,36549,56838,6.46,6.67
  汕尾市,  Shanwei,1431,401,53252,85661,4.96,5.97
  河源市,  Heyuan,1348,546,47472,76789,4.00,2.50
  阳江市,  Yangjiang,1582,943,60294,72318,3.80,3.20
  清远市,  Qingyuan,2120,1070,53188,61218,4.45,4.58
  东莞市,  Dongguan,11438,,109339,,2.55,
  中山市,  Zhongshan,3851,,86636,,5.60,
  潮州市,  Chaozhou,1357,995,52665,56617,3.00,2.30
  揭阳市,  Jieyang,2445,1093,43322,58091,7.50,1.70
  云浮市,  Yunfu,1207,409,50382,63083,3.80,4.10
广西壮族自治区,Guangxi,,,,,,
  南宁市,  Nanning,5469,4455,61338,72866,4.00,4.00
  柳州市,  Liuzhou,3116,2326,74679,91907,2.75,2.39
  桂林市,  Guilin,2523,1017,50943,58482,3.50,3.20
  梧州市,  Wuzhou,1491,726,52640,83975,4.80,2.50
  北海市,  Beihai,1751,1379,92901,136925,5.78,5.70
  防城港市,  Fangchenggang,1036,850,97327,131082,8.55,9.35
  钦州市,  Qinzhou,1961,1325,59125,94033,6.00,7.33
  贵港市,  Guigang,1573,870,36321,51097,0.10,-2.14
  玉林市,  Yulin,2194,709,37682,57423,3.30,1.44
  百色市,  Baise,1850,576,52321,74516,6.10,11.20
  贺州市,  Hezhou,975,590,48257,55691,3.20,2.60
  河池市,  Hechi,1163,432,34405,50722,2.20,7.10
  来宾市,  Laibin,981,487,47538,52583,5.10,5.00
  崇左市,  Chongzuo,1118,270,53939,61753,6.20,6.30
海南省,Hainan,,,,,,
  海口市,  Haikou,2358,2358,79390,79390,9.30,9.30
  三亚市,  Sanya,971,971,89446,89446,12.00,12.00
  三沙市,  Sansha,,,,,,
  儋州市,  Danzhou,1003,,100430,,11.85,
重庆市,Chongqing,30146,26093,94135,102662,6.10,6.00
四川省,Sichuan,,,,,,
  成都市,  Chengdu,22075,17965,103465,113759,6.00,6.14
  自贡市,  Zigong,1750,1093,71726,85956,6.20,6.30
  攀枝花市,  Panzhihua,1304,937,107133,115795,6.47,6.40
  泸州市,  Luzhou,2726,1509,63913,89435,5.60,6.05
  德阳市,  Deyang,3014,1102,87197,106094,6.70,6.10
  绵阳市,  Mianyang,4039,2219,82347,97221,8.00,8.60
  广元市,  Guangyuan,1180,574,52204,64863,6.20,6.50
  遂宁市,  Suining,1715,729,62137,57965,6.70,6.60
  内江市,  Neijiang,1807,652,58758,55903,7.00,6.80
  乐山市,  Leshan,2448,1147,77699,91826,6.50,7.40
  南充市,  Nanchong,2735,1006,49453,52475,5.50,7.30
  眉山市,  Meishan,1737,831,58722,67095,6.20,6.50
  宜宾市,  Yibin,3807,2390,82341,108436,7.50,8.00
  广安市,  Guang'an,1513,437,46798,44938,6.60,6.53
  达州市,  Dazhou,2657,896,49755,45318,6.50,6.60
  雅安市,  Ya'an,1010,416,70582,66810,5.80,6.20
  巴中市,  Bazhong,780,327,29517,31128,6.00,6.10
  资阳市,  Ziyang,1019,440,45078,51529,5.80,5.75
贵州省,Guizhou,,,,,,
  贵阳市,  Guiyang,5155,4137,81670,86690,6.00,5.80
  六盘水市,  Liupanshui,1558,723,51533,51083,3.20,
  遵义市,  Zunyi,4602,1402,69842,59345,6.80,5.07
  安顺市,  Anshun,1100,586,44777,47822,3.00,2.00
  毕节市,  Bijie,2302,565,33984,44165,4.90,5.00
  铜仁市,  Tongren,1514,353,46746,57606,3.60,3.30
云南省,Yunnan,,,,,,
  昆明市,  Kunming,7865,6127,90821,100297,3.30,2.60
  曲靖市,  Qujing,4049,1799,70760,112658,7.50,7.00
  玉溪市,  Yuxi,2565,1293,112910,150758,3.50,4.10
  保山市,  Baoshan,1254,453,52215,50142,1.40,2.30
  昭通市,  Zhaotong,1644,455,33543,51878,7.70,6.10
  丽江市,  Lijiang,672,229,53998,82537,7.50,6.40
  普洱市,  Pu'er,1091,246,46323,58444,3.60,1.80
  临沧市,  Lincang,1050,209,47286,56562,3.80,2.40
西藏自治区,Xizang,,,,,,
  拉萨市,  Lhasa,835,570,96329,90413,9.60,9.60
  日喀则市,  Xigazê,407,152,50986,92889,10.20,10.22
  昌都市,  Qamdo,334,95,43948,63640,9.70,9.90
  林芝市,  Nyingchi,236,116,98651,137701,9.50,9.60
  山南市,  Lhoka,273,87,77241,107147,9.40,9.70
  那曲市,  Nagqu,217,83,37890,70320,9.70,9.10
陕西省,Shaanxi,,,,,,
  西安市,  Xi'an,12011,11665,92128,97348,5.15,5.19
  铜川市,  Tongchuan,511,458,72435,72188,4.27,3.30
  宝鸡市,  Baoji,2641,1616,80998,87540,3.30,3.60
  咸阳市,  Xianyang,2878,798,69439,84945,4.30,3.80
  渭南市,  Weinan,2104,603,45621,51531,3.28,3.30
  延安市,  Yan'an,2280,640,100695,79338,1.84,1.61
  汉中市,  Hanzhong,1895,666,59722,61536,4.00,1.80
  榆林市,  Yulin,7091,1853,196346,188610,4.40,5.00
  安康市,  Ankang,1217,412,49390,46051,1.70,1.80
  商洛市,  Shangluo,836,180,41444,38468,4.10,3.40
甘肃省,Gansu,,,,,,
  兰州市,  Lanzhou,3487,2706,78894,83141,4.40,4.90
  嘉峪关市,  Jiayuguan,383,,121271,,8.70,
  金昌市,  Jinchang,568,447,131056,170702,11.50,12.70
  白银市,  Baiyin,672,398,44967,76454,7.00,7.40
  天水市,  Tianshui,857,482,29233,40306,5.40,4.50
  武威市,  Wuwei,708,425,49302,48432,7.00,6.60
  张掖市,  Zhangye,608,261,54660,50722,5.50,4.70
  平凉市,  Pingliang,669,202,37057,40514,5.60,5.00
  酒泉市,  Jiuquan,909,279,86714,61995,8.90,9.30
  庆阳市,  Qingyang,1100,318,51289,62445,8.50,7.70
  定西市,  Dingxi,600,154,24061,36731,6.60,6.70
  陇南市,  Longnan,603,179,25477,33048,6.60,6.80
青海省,Qinghai,,,,,,
  西宁市,  Xining,1801,1606,72611,81677,8.60,8.70
  海东市,  Haidong,580,215,43084,66225,2.50,0.25
宁夏回族自治区,Ningxia,,,,,,
  银川市,  Yinchuan,2686,1556,92530,80580,7.20,6.50
  石嘴山市,  Shizuishan,699,465,93030,97542,3.80,3.20
  吴忠市,  Wuzhong,902,262,64418,56523,7.20,5.50
  固原市,  Guyuan,437,184,38017,38570,5.60,5.40
  中卫市,  Zhongwei,591,254,54677,63153,7.10,4.00
新疆维吾尔自治区,Xinjiang,,,,,,
  乌鲁木齐市,  Urumqi,4168,4137,102078,103170,6.00,5.90
  克拉玛依市,  Karamay,1261,1261,243780,243780,8.10,8.10
  吐鲁番市,  Turpan,588,155,84919,48703,8.97,5.52
  哈密市,  Hami,983,594,147980,105856,11.30,7.60
